,Unnamed: 0.1,Unnamed: 0,file_name,key,duration,npvi,note_density,pc_dist1,pitch_range,genre,contains_mono,mono_chn,pc_dist2,iv_dist1,ivsize_dist1,ivdir_dist1,iv_dist2,complexity,originality,gradus
1991,1991,1082,MIDI-Unprocessed_XP_04_R2_2004_01_ORIG_MID--AUDIO_04_R2_2004_02_Track02_wav.midi,D,1293.83749999984,56.8401986260441,4.6095607064409,[0.0595215207253797 0.0724564079329674 0.187841993016178 0.0482672146500389 0.092320054652281 0.031233288139672 0.126166478846217 0.10888989144972 0.0237866768637269 0.117872591791469 0.0363977017060922 0.0952461802262504],70,classical,,,,,,,,,,
1992,1992,1083,MIDI-Unprocessed_XP_06_R1_2004_01_ORIG_MID--AUDIO_06_R1_2004_01_Track01_wav.midi,g#,2395.06874999966,55.1507300860966,3.93325353136752,[0.0795768462156773 0.100677354188683 0.061567148934334 0.101462394305717 0.0814515670653788 0.071672225743998 0.0894956858983699 0.0724074917787979 0.111331856254686 0.0571754733119634 0.0811926895642411 0.0919892667381503],77,classical,,,,,,,,,,
1993,1993,1084,MIDI-Unprocessed_XP_06_R1_2004_02-03_ORIG_MID--AUDIO_06_R1_2004_05_Track05_wav.midi,A,747.368750000003,47.1032708755398,7.94175155648784,[0.0614218335794242 0.111504338721601 0.0816090104823653 0.0795705435052282 0.0992460304286661 0.0575801784850859 0.101613644488963 0.0450302305532522 0.10653390561956 0.133670421976098 0.0462819729264963 0.0759378892332425],81,classical,,,,,,,,,,
1994,1994,1085,MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_01_Track01_wav.midi,c,690.285416666696,56.7000954953874,4.79401564093846,[0.137386009874549 0.036659530607144 0.0844466285229253 0.139137244674904 0.035503219933088 0.0913704970619505 0.0253540019888015 0.143847330938871 0.119171922235352 0.030548033768033 0.111229197635216 0.0453463827591537],68,classical,,,,,,,,,,
1995,1995,1086,MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_02_Track02_wav.midi,G#,523.223958333341,55.5092217829497,2.65138352221156,[0.116001663953746 0.0995150919471631 0.0488475898627462 0.122129032035472 0.0601843432674507 0.0749079052734248 0.0575334649798302 0.0976164520141791 0.155900306361476 0.0537598662287597 0.0836301303581915 0.0299741537175463],63,classical,,,,,,,,,,
1996,1996,1087,MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_03_Track03_wav.midi,c,744.523958333355,53.6328336543959,5.99925185879465,[0.125759404821813 0.078066003431085 0.0510159960162187 0.125167570500423 0.0522471348536444 0.072591286250474 0.0421815899397845 0.172621325944684 0.106651733884356 0.0374349022281408 0.0798531884963294 0.0564098636330281],72,classical,,,,,,,,,,
1997,1997,1088,MIDI-Unprocessed_XP_08_R1_2004_01-02_ORIG_MID--AUDIO_08_R1_2004_01_Track01_wav.midi,d,717.690625000007,65.4217652019732,4.55360841374559,[0.0911596122601367 0.0419897619262705 0.181820947097866 0.00252018923046038 0.113332789079859 0.126433745112073 0.00781266738072337 0.116527741578568 0.00950045307508564 0.197222562667941 0.0882480148261174 0.0234315157648854],58,classical,,,,,,,,,,
1998,1998,1089,MIDI-Unprocessed_XP_08_R1_2004_01-02_ORIG_MID--AUDIO_08_R1_2004_02_Track02_wav.midi,f,1245.51354166653,50.2353892704941,5.54794847348213,[0.133137742248778 0.0973385518823954 0.0691078962904213 0.0720846403669699 0.0488656971393379 0.13659337989429 0.0562822449764161 0.0820034753756413 0.103209686199802 0.0634329730501873 0.0927435614508703 0.0452001511248825],78,classical,,,,,,,,,,
1999,1999,1090,MIDI-Unprocessed_XP_08_R1_2004_03_ORIG_MID--AUDIO_08_R1_2004_03_Track03_wav.midi,b,699.317708333331,55.1566327375131,4.14424547088613,[0.0588905634153608 0.111789272422641 0.0820849598769735 0.0957700603629042 0.049404790610237 0.0794904947141845 0.0924054691264657 0.100740504713853 0.072007195430694 0.0775273227507488 0.0591680821829239 0.120721284393],81,classical,,,,,,,,,,
2000,2000,1091,MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_04_Track04_wav.midi,A#,166.139583333335,52.6569316933711,9.99154755446781,[0.0468150854033064 0.0341675357642439 0.179191172586932 0.0685430813772321 0.0379154786813966 0.236347751499812 0.0316551495317724 0.064169324733867 0.0397358440040139 0.0400962039486976 0.202699029834047 0.0186643426346041],82,classical,,,,,,,,,,
2001,2001,1092,MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--1.midi,b,286.529166666672,41.7941567114769,4.62007940761482,[0.0417065805592214 0.0500358594488822 0.152009530519206 0.0184439130122344 0.139762105075474 0.00394718965424974 0.147481451111523 0.158499750737338 0.000131210384744002 0.0428277531252815 0.00384116017818191 0.241313496193637],79,classical,,,,,,,,,,
2002,2002,1093,MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--2.midi,e,155.573958333333,49.9147586046352,9.20918384538146,[0.0893681652203378 0.027447742421386 0.0485089384119522 0.0613725559716521 0.218942063902834 0.0139375990942808 0.0553788745577128 0.229263513908847 0.0111362486969304 0.0976456246506259 0.0169211742329175 0.130077498930451],72,classical,,,,,,,,,,
2003,2003,1094,MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_01_Track01_wav.midi,d,200.986458333335,48.2512630958507,4.76212795875322,[0.0729145752081314 0.0587082936849683 0.192633558311485 0.00956646528434501 0.108985199423788 0.104814140113935 0.0269826210687187 0.125848791047168 0.0131213399595047 0.169009263096636 0.075119026963064 0.0422967258382056],46,classical,,,,,,,,,,
2004,2004,1095,MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.midi,D#,316.310416666672,52.6671215295279,4.181593535471,[0.080367836914926 0.0204370245709213 0.0645315185104414 0.17657131080165 0.0199057735821389 0.120974447179277 0.0394629076043246 0.117865517025956 0.0951908005822234 0.0272082832054664 0.187802428527333 0.0496821514953126],67,classical,,,,,,,,,,
2005,2005,1096,MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.midi,g,453.233333333345,50.1316205538311,5.24065747770325,[0.108398587511575 0.033171155229661 0.101372050984595 0.09596295809799 0.0450253409485239 0.108741277324124 0.0487999432836969 0.14859980306733 0.0753800277302232 0.0666705079202274 0.129038480503303 0.0388398673987252],73,classical,,,,,,,,,,
2006,2006,1097,MIDI-Unprocessed_XP_09_R1_2004_05_ORIG_MID--AUDIO_09_R1_2004_06_Track06_wav.midi,B,491.190625000011,63.0424976216028,4.97290404845394,[0.0408546143655053 0.0986047010335958 0.0739860935508252 0.0680410688849982 0.103903758859331 0.0515680287281904 0.136704674781863 0.0696025620024219 0.0716441927556174 0.0897584618591712 0.0808031868709451 0.114528656307517],74,classical,,,,,,,,,,
2007,2007,1098,MIDI-Unprocessed_XP_09_R1_2004_05_ORIG_MID--AUDIO_09_R1_2004_07_Track07_wav.midi,B,153.851041666666,56.4259714915027,4.57015116611916,[0.0385744129889305 0.092899726998319 0.0461347638636494 0.106256573247309 0.113901931059423 0.0395276903026403 0.0933134714341858 0.0256443875425676 0.11015811531848 0.0439639556395258 0.0828614634234423 0.206763508181466],73,classical,,,,,,,,,,
2008,2008,1099,MIDI-Unprocessed_XP_09_R1_2004_05_ORIG_MID--AUDIO_09_R1_2004_08_Track08_wav.midi,B,766.280208333341,57.701484349692,4.37655610838478,[0.0446945700423747 0.0846309496394823 0.0392877969587645 0.123784984190697 0.136795918392339 0.0297597794283819 0.12007854137762 0.0511031358382353 0.109689910742628 0.0435728854137005 0.0627811353283931 0.153820392647372],77,classical,,,,,,,,,,
2009,2009,1100,MIDI-Unprocessed_XP_10_R1_2004_01-02_ORIG_MID--AUDIO_10_R1_2004_01_Track01_wav.midi,D#,195.763541666668,55.9140949454383,2.38729343815177,[0.102854282033147 0.000353810660239051 0.103682550201972 0.211704752525906 0.000771348542219137 0.0984782873581727 0.00858407170241902 0.169188174566816 0.0926890554694859 0.040734468315507 0.163521220944873 0.00743797767920737],55,classical,,,,,,,,,,
2010,2010,1101,MIDI-Unprocessed_XP_10_R1_2004_01-02_ORIG_MID--AUDIO_10_R1_2004_02_Track02_wav.midi,D#,1312.37291666657,49.8780738368349,4.66334085348416,[0.0603017314205428 0.00744933999978665 0.0987840071272538 0.161676572463078 0.01439907388115 0.121363898749558 0.0144845521207601 0.135033204924228 0.119644869230727 0.0154157257778771 0.223757309846985 0.0276897144580451],63,classical,,,,,,,,,,
2011,2011,1102,MIDI-Unprocessed_XP_10_R1_2004_03-04_ORIG_MID--AUDIO_10_R1_2004_03_Track03_wav.midi,E,636.469791666678,55.2799464042845,4.73782829864213,[0.0483985634246821 0.110317206190205 0.0271590416225835 0.111007737012501 0.131876867994639 0.0325472786877303 0.113080482612413 0.0356479150965852 0.125624225710704 0.0738388717909182 0.0571757735669171 0.133326036290105],77,classical,,,,,,,,,,
2012,2012,1103,MIDI-Unprocessed_XP_10_R1_2004_05_ORIG_MID--AUDIO_10_R1_2004_05_Track05_wav.midi,G#,1441.23020833303,54.14905205944,5.61145865203306,[0.137529489516443 0.0691051289646314 0.0705121721640109 0.132480134431125 0.0254057929250408 0.123092603273339 0.033308203992003 0.088227313213108 0.125284758091752 0.0390423681332826 0.115431221546476 0.0405808137487798],78,classical,,,,,,,,,,
2013,2013,1104,MIDI-Unprocessed_XP_11_R1_2004_01-02_ORIG_MID--AUDIO_11_R1_2004_01_Track01_wav.midi,C,687.144791666695,66.3865909100833,4.28987179389863,[0.206312624700893 0.00628789728515439 0.124007003587664 0.0081686100208118 0.145264877411598 0.102579483223827 0.012465781210703 0.254047951937695 0.000730613026248266 0.0424721887310621 0.000493732364737304 0.0971692364995903],53,classical,,,,,,,,,,
2014,2014,1105,MIDI-Unprocessed_XP_11_R1_2004_01-02_ORIG_MID--AUDIO_11_R1_2004_02_Track02_wav.midi,e,1302.59479166652,63.6917163286775,4.34129457002284,[0.096214430537061 0.0711435587287572 0.105046957065417 0.0383082380710864 0.130645385241917 0.0610474754887188 0.0774645131721204 0.0843085402734397 0.0663849377847706 0.111161451875831 0.0429751162042873 0.115299395556587],72,classical,,,,,,,,,,
2015,2015,1106,MIDI-Unprocessed_XP_11_R1_2004_03-04_ORIG_MID--AUDIO_11_R1_2004_03_Track03_wav.midi,G,307.898958333338,67.6613282378891,6.11973482778402,[0.100889948986542 0.00970766157105519 0.117052396350025 0.0387056119006407 0.146396977245413 0.00855937173192453 0.0899822700560893 0.181480610912938 0.00232391570052014 0.123898736105575 0.00702195841918816 0.173980541020062],80,classical,,,,,,,,,,
2016,2016,1107,MIDI-Unprocessed_XP_11_R1_2004_03-04_ORIG_MID--AUDIO_11_R1_2004_04_Track04_wav.midi,c#,567.460416666675,58.7199480463079,6.67889030905463,[0.0429552038163357 0.17209677855178 0.0205803486245323 0.0775843996058024 0.106294015252355 0.0580056494651868 0.111576820168909 0.0203993557675144 0.223910902044967 0.0638164571903598 0.0468624077997517 0.0559176617124855],80,classical,,,,,,,,,,
2017,2017,1108,MIDI-Unprocessed_XP_14_R1_2004_01-03_ORIG_MID--AUDIO_14_R1_2004_01_Track01_wav.midi,A#,269.423958333339,50.3621030348702,4.27363829010999,[0.161639332937685 0.00305137844790828 0.1371681354911 0.101034536095742 0.0196114409772234 0.163189201943715 0.00503259360099009 0.117106312053232 0.0105693721700002 0.0717535329555218 0.196377230108533 0.013466933218321],57,classical,,,,,,,,,,
2018,2018,1109,MIDI-Unprocessed_XP_14_R1_2004_01-03_ORIG_MID--AUDIO_14_R1_2004_03_Track03_wav.midi,E,1062.36875,55.5609484530684,4.99669234921725,[0.0497913532036693 0.096471634094022 0.0387612180252414 0.0898607144278791 0.122845141809293 0.0433981323801296 0.100983317461087 0.0384503506129387 0.142428003095745 0.0871676047658505 0.0444223138869354 0.145420216237199],72,classical,,,,,,,,,,
2019,2019,1110,MIDI-Unprocessed_XP_14_R1_2004_04_ORIG_MID--AUDIO_14_R1_2004_04_Track04_wav.midi,C,244.863541666671,49.2312703749581,5.26983557395327,[0.146727205911144 0.034178055500083 0.089526235105211 0.0115464625357037 0.142660758299023 0.162813012746867 0.0165945808315256 0.141127716865241 0.0215375548269958 0.120918130578882 0.0874238458659794 0.0249464409332738],57,classical,,,,,,,,,,
2020,2020,1111,MIDI-Unprocessed_XP_14_R1_2004_04_ORIG_MID--AUDIO_14_R1_2004_05_Track05_wav.midi,f,241.44166666667,58.7140189223834,1.81781941399243,[0.161349857722863 0.0884504834606197 0.0336403395413819 0.08249954570631 0.0479742507605133 0.163427970125217 0.0239037301519645 0.120989727259308 0.133304755105922 0.0171178479005769 0.0956188056366583 0.0317226866286274],55,classical,,,,,,,,,,
2021,2021,1112,MIDI-Unprocessed_XP_14_R1_2004_04_ORIG_MID--AUDIO_14_R1_2004_06_Track06_wav.midi,F,114.593749999999,47.7018714778477,5.37181435213408,[0.118418071835505 0.0342835858273412 0.0936205392897868 0.0104376928574855 0.0875222606438846 0.142115884011867 0.0206491302246481 0.140884721535852 0.0100589723800876 0.170341770204188 0.125242194043768 0.0464251771453338],56,classical,1.0,,[0.0347052265282492 0.00518350965429337 0.0110773746819441 0 0.0256226840807425 0.0100019215698556 0 0.00579600023966795 0 0.00839304950550647 0.0782243036501959 0.0156823951430233;0.00579804503260292 0.036458240449506 0.00437283071960517 0 0.00079144953971186 0.0101987036700645 0 0 0.00599889950076072 0.0022950456308625 0.00323815576496961 0;0.0741876854108888 0.0453090212805869 0.00345813546825303 0.00729935506418273 0.00435630954413578 0.00862014673088726 0 0.00156268220393387 0 0.000261371061171537 0.0232028134374492 0.00417621775973849;0.00332936002964917 0 0.00537844872022586 0.000528453889601632 0.00100585946578258 0 0 0.000521647349103762 0 0 0 0;0.004899585299365 0 0.00358508258757641 0 0.00290032531724701 0.0100927070320849 0.00067963228603329 0.0089919968694083 0 0.00073066620657593 0.00482848620163342 0.00658345812282253;0.003227856424387 0 0.0209932061596566 0.000443756442141642 0.0147757084807908 0.00797451052001313 0 0.0155367719442929 0 0.0094581924602074 0.000479871858614072 0.0021624409511485;0 0 0.00148635758643741 0 0 0.00161674817359266 0.000358542313818774 0.00438546603688281 0 0 0.0110709156261257 0;0.0263702013174238 0.000114299287501999 0.000995294228256264 0.000172420211283017 0.00856870126569756 0.025121065176911 0.00279132035925237 0.0312939062149957 0 0.0167381273302292 0.0115543502657211 0.0181021008380898;0 0 0 0 0 0 0 0 0 0.00117189578613271 0 0;0.0209493753500087 0.00146421230391219 0.00773856818940539 0 0.0097143879547974 0.0102264415184248 0.00108722667709245 0.0156333310149357 0.000405295007364205 0.00612840938985497 0.00917881020437289 0.000556122063785002;0.0055708409408874 0.000817043749863552 0.0211694697719543 0 0.000380111987632516 0.00363579809416449 0 0.0144827253569961 0.00183627571267746 0.0101766043456231 0.00704279750822363 0;0.0924905354267592 0.000605060633044989 0.000439920708224098 0 0 0.0167925482578827 0.00210551395158143 0.00962611591577165 0 0 0.00199782689763384 0.000457320812167224],[0.0491071550704231 0.0041562584503753 0.0344579671977185 0.0267967682505828 0.00179530088446725 0.0174788069600034 0.0092231185379709 0.028327973789685 0.0212064022864627 0.0497063120401637 0.120337628893494 0.0874974412662033 0.0783443268368384 0.107784162604428 0.0980095001385986 0.0509829445196094 0.048384177219987 0.0179120139635385 0.00915873524059939 0.00670149106713444 0.00693366663353255 0.0139930594857508 0.0201526693468043 0.00193837243805476 0.0896137468767112],[0.0783443268368384 0.195281603870631 0.218347129032093 0.100689256559773 0.0695905795064496 0.0462399877532234 0.0183818537785703 0.0241802980271379 0.0087289675179998 0.0407898277363336 0.0546106365445227 0.00609463088843005 0.138720901947134],[0.103884446543487 -0.102259777144191 0.0126789344073448 0.390538132118952 -0.225258706419541 -0.00350254648671883 -0.445706495460621 0.588656761348875 -0.313894651568411 -0.261950761904257 -0.36390817638045 0.292000637522707],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00153424159787803 0 0 0 0 0 0 0 0 0 0.00103236384591446 0 0;0 0 0.00283859032048417 0 0 0 0 0 0 0 0 0 0.00670388359802096 0.00301058757374425 0.00166842952590575 0 0.00697248674662367 0.000628183101383392 0.00045615605033227 0 0 0.00712871838449763 0 0 0;0 0 0 0 0 0 0 0.00338114447281978 0 0.0026007911110191 0 0.000961152843573182 0.0353770206369361 0.00205162047271508 0 0 0 0.00220143608325604 0 0 0 0 0 0 0;0 0 0.000744417398281594 0 0 0 0 0 0 0 0.000523319507900056 0 0.00195701512711146 0 0 0 0 0 0 0 0.000875028541716727 0 0 0 0;0 0 0.000302731130228039 0 0 0 0 0.000741521834835102 0 0.000745229196515904 0.00139220098778618 0.00510573601062448 0.000614114357555336 0 0.00136705439019552 0 0 0.000648265284166723 0 0.000570350023129713 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00367980041792848 0.00117557473316596 0 0.000415954158280239 0 0 0 0 0 0 0 0 0;0 0 0.000337520274862348 0 0 0 0 0 0.000751450952943602 0 0 0.00143848487208481 0.0013733492375363 0.0154023692885932 0.000955754005299742 0.000966611950760089 0 0.00723421699007998 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.00200835379154939 0 0 0.00441163522641403 0.00149406667075153 0.00209098394559898 0 0.000453332044082451 0 0.00311359725281684 0.0106721613626551 0 0 0 0 0.00476041327522947 0 0;0 0 0.000982422239142617 0.000823690826297745 0 0 0.00345063660853005 0 0.00173829130976234 0.00247103556100781 0.00316431987897743 0 0.0226065570910473 0.00468467238634958 0.00934058901561471 0.00190928589995474 0 0.0111288027906067 0.00458861317317944 0 0.00207616686807018 0 0 0 0;0 0 0 0 0 0 0.00110259866328942 0 0 0.000987690899987079 0.0139291948641045 0.00589156299373972 0.0173587987552728 0.00300108583853572 0.00298685118086288 0.00426476836366438 0.0046054043993062 0 0 0.000709724942838614 0 0 0 0 0;0 0.00125352107339047 0.00230189908134667 0.00111806849000128 0 0 0 0.00708820735617646 0.00470055981125005 0 0.00224105773122223 0.00283438532896104 0.000669015431713729 0.00926322740847245 0.000607477767611652 0.00793253371213547 0 0 0.00473109417728729 0 0.00297543305814196 0 0 0 0;0 0.00104685694246115 0.00445622728743129 0 0.0114653265729036 0.000396075128179475 0.000917449127716045 0.00198001226993187 0.0127045659352067 0.00242060719461423 0.00635712840558121 0.0133976938626682 0.0498382803111048 0.0150132564677576 0.0188232718793758 0.0089698106193403 0.0271445441733764 0.00172367979405428 0.000206683742986512 0.00188435573873592 0 0.00892989309509113 0 0.00767538154459625 0;0 0 0.00379667321204677 0.00315049618616924 0.0135692836579764 0.00415155670072849 0 0 0 0.0139278487575079 0 0.00797581761983323 0.00356994318608841 0.00533913045490339 0.0053609164701577 0.00174708436717073 0.00284359433476643 0.00253305595453651 0 0.000950647679558005 0 0 0.00971519208406754 0 0;0 0.000727710294551848 0 0.00311511086197174 0.0111204807720972 0.00241600149680046 0 0 0.0121832299499126 0.00479665339514014 0.0211987428639347 0 0.0011026411609454 0.0195858255696913 0.0253827577887416 0.00760962358537405 0.0113180549047879 0.00284811438232441 0 0 0.000483460189375681 0 0 0 0;0 0 0.000760103542446167 0 0 0.00120397849114713 0.00124892116969306 0.00491006251737367 0 0.00927999467261645 0.00424586881950959 0.00655931457682505 0.00274459600597524 0 0.0038082867675973 0 0 0.00286425339216711 0.000923122025983569 0 0 0.00306608070258905 0 0 0;0 0 0.000699352881336407 0.00206675151913976 0 0 0 0.00553998490187369 0.00263429790032393 0.023309346777571 0.0171075564879785 0.0007229044419168 0.00296554397058072 0 0.00065119032760555 0.0088463132132749 0 0 0 0 0 0 0 0.0238482077020379 0;0 0 0 0.00331581102121264 0.0108847195037949 0.00263595453753015 0 0.00238376266407922 0.00608397751555229 0 0 0.0110460407587407 0.000347570563534069 0 0 0 0.00303031909455124 0 0 0.00126059367565134 0 0 0.013650087498509 0 0;0 0 0 0 0 0 0 0.00023054319902284 0 0.00126826301655454 0 0 0.00227599801430982 0 0 0 0 0 0.000704807152509775 0 0 0 0 0 0;0 0 0 0 0 0 0 0.000847093805614821 0 0.00163359074106962 0.000423740207033339 0.0020275297701684 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.00205348646458842 0 0 0 0 0.00201496555135366 0.00214672100850586 0.00110540964874018 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.00593315457642215 0 0.000683980330732845 0 0 0.00594765237350093 0 0.0111869066258183 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0107233881173276 0 0 0 0 0 0 0 0 0.00366389103192052 0.00320370448166292 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.00623382050515174 0 0 0 0.00723427936239515 0 0 0 0.00112995548385901 0.0164228353174063 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],7.37446022453269,7.21150805598756,6.69517884914463
